elapsed_s,step_index,pwm_percent,loop_period_us,late_us,raw_rpm,filtered_rpm,target_rpm,pwm,error_rpm,intended_mode,intended_fifo,fifo_active,condition
0.010087,-1,22,10086.762000,86.762000,0.000000,0.000000,460.633766,912,460.633766,PI,NoFIFO,false,PI_NoFIFO
0.020085,-1,26,9998.078000,84.840000,0.000000,0.000000,461.261934,1103,461.261934,PI,NoFIFO,false,PI_NoFIFO
0.030070,-1,31,9984.800000,69.640000,0.000375,0.000056,461.889219,1294,461.888844,PI,NoFIFO,false,PI_NoFIFO
0.040070,-1,28,10000.634000,70.274000,165.385585,24.807886,462.517424,1159,297.131839,PI,NoFIFO,false,PI_NoFIFO
0.050070,-1,29,9999.856000,70.130000,212.681488,52.988926,463.145480,1189,250.463992,PI,NoFIFO,false,PI_NoFIFO
0.060072,-1,30,10001.781000,71.911000,227.548544,79.172869,463.773533,1264,236.224990,PI,NoFIFO,false,PI_NoFIFO
0.070075,-1,32,10002.967000,74.878000,248.015873,104.499319,464.401512,1322,216.385639,PI,NoFIFO,false,PI_NoFIFO
0.080071,-1,34,9996.523000,71.401000,254.881364,127.056626,465.028912,1399,210.147548,PI,NoFIFO,false,PI_NoFIFO
0.090070,-1,35,9998.596000,69.997000,261.977949,147.294825,465.656244,1473,203.678295,PI,NoFIFO,false,PI_NoFIFO
0.100071,-1,37,10001.245000,71.242000,270.272041,165.741407,466.283519,1542,196.011478,PI,NoFIFO,false,PI_NoFIFO
0.110106,-1,39,10034.467000,105.709000,274.268617,182.020489,466.912629,1616,192.644012,PI,NoFIFO,false,PI_NoFIFO
0.120076,-1,41,9969.912000,75.621000,277.999544,196.417347,467.537418,1689,189.537875,PI,NoFIFO,false,PI_NoFIFO
0.130076,-1,42,10000.856000,76.477000,287.282942,210.047186,468.163850,1751,180.880909,PI,NoFIFO,false,PI_NoFIFO
0.140075,-1,44,9998.152000,74.629000,289.764622,222.004801,468.789791,1821,179.025169,PI,NoFIFO,false,PI_NoFIFO
0.150079,-1,46,10003.967000,78.596000,294.811321,232.925779,469.415748,1887,174.604427,PI,NoFIFO,false,PI_NoFIFO
0.160076,-1,47,9996.986000,75.582000,303.171642,243.462659,470.040896,1943,166.869255,PI,NoFIFO,false,PI_NoFIFO
0.170075,-1,49,9999.467000,75.049000,303.071121,252.403928,470.665804,2013,167.594683,PI,NoFIFO,false,PI_NoFIFO
0.180074,-1,50,9999.356000,74.405000,313.755020,261.606592,471.290284,2063,157.535264,PI,NoFIFO,false,PI_NoFIFO
0.190075,-1,51,10000.911000,75.316000,313.895089,269.449866,471.914415,2129,158.019325,PI,NoFIFO,false,PI_NoFIFO
0.200074,-1,53,9998.893000,74.209000,318.156109,276.755803,472.537949,2187,154.381841,PI,NoFIFO,false,PI_NoFIFO
0.210074,-1,54,10000.004000,74.213000,325.520833,284.070557,473.161058,2237,147.640225,PI,NoFIFO,false,PI_NoFIFO
0.220074,-1,56,9999.819000,74.032000,327.470060,290.580483,473.783636,2295,146.313576,PI,NoFIFO,false,PI_NoFIFO
0.230074,-1,57,9999.948000,73.980000,327.308910,296.089747,474.405678,2357,147.096768,PI,NoFIFO,false,PI_NoFIFO
0.240073,-1,58,9999.060000,73.040000,332.483086,301.548748,475.027096,2409,142.544010,PI,NoFIFO,false,PI_NoFIFO
0.250074,-1,59,10001.134000,74.174000,344.510795,307.993055,475.648050,2445,131.137255,PI,NoFIFO,false,PI_NoFIFO
0.260073,-1,61,9999.189000,73.363000,342.153285,313.117089,476.268265,2505,134.114980,PI,NoFIFO,false,PI_NoFIFO
0.270074,-1,62,10000.412000,73.775000,350.510967,318.726171,476.887913,2545,126.376946,PI,NoFIFO,false,PI_NoFIFO
0.280074,-1,63,10000.448000,74.223000,349.069149,323.277618,477.506897,2601,128.437749,PI,NoFIFO,false,PI_NoFIFO
0.290088,-1,64,10013.763000,87.986000,352.090636,327.599570,478.126013,2649,126.035377,PI,NoFIFO,false,PI_NoFIFO
0.300075,-1,65,9987.264000,75.250000,360.250904,332.497270,478.742776,2686,118.491872,PI,NoFIFO,false,PI_NoFIFO
0.310075,-1,66,9999.411000,74.661000,368.707394,337.928789,479.359549,2720,110.652155,PI,NoFIFO,false,PI_NoFIFO
0.320071,-1,67,9995.930000,70.591000,369.276219,342.630903,479.975344,2765,110.699125,PI,NoFIFO,false,PI_NoFIFO
0.330074,-1,68,10003.467000,74.058000,365.449584,346.053706,480.590814,2820,115.141230,PI,NoFIFO,false,PI_NoFIFO
0.340070,-1,69,9996.430000,70.488000,369.640217,349.591682,481.205039,2860,111.564822,PI,NoFIFO,false,PI_NoFIFO
0.350075,-1,70,10004.578000,75.066000,374.812594,353.374819,481.818927,2897,107.006333,PI,NoFIFO,false,PI_NoFIFO
0.360070,-1,72,9995.042000,70.108000,365.675280,355.219888,482.431369,2961,116.756089,PI,NoFIFO,false,PI_NoFIFO
0.370074,-1,73,10003.818000,73.926000,367.167102,357.011970,483.043463,3007,115.876361,PI,NoFIFO,false,PI_NoFIFO
0.380070,-1,74,9996.079000,70.005000,372.719832,359.368149,483.654173,3045,110.934342,PI,NoFIFO,false,PI_NoFIFO
