elapsed_s,step_index,pwm_percent,loop_period_us,late_us,raw_rpm,filtered_rpm,target_rpm,pwm,error_rpm
0.010041,0,0,10040.631000,40.631000,0.000000,0.000000,0.000000,0,0.000000
0.020021,0,0,9980.167000,20.798000,0.000000,0.000000,0.000000,0,0.000000
0.030020,0,0,9999.390000,20.188000,63.500266,9.525040,0.000000,0,-63.500266
0.040020,0,0,9999.501000,19.689000,63.500266,17.621324,0.000000,0,-63.500266
0.050019,0,0,9999.279000,18.968000,0.000000,0.000000,0.000000,0,0.000000
0.060017,0,0,9998.223000,17.191000,0.000000,0.000000,0.000000,0,0.000000
0.070014,0,0,9997.204000,14.395000,0.000000,0.000000,0.000000,0,0.000000
0.080015,0,0,10000.927000,15.322000,0.000000,0.000000,0.000000,0,0.000000
0.090014,0,0,9998.890000,14.212000,0.000000,0.000000,0.000000,0,0.000000
0.100016,0,0,10001.408000,15.620000,0.000000,0.000000,0.000000,0,0.000000
0.110015,0,0,9999.705000,15.325000,0.000000,0.000000,0.000000,0,0.000000
0.120016,0,0,10000.538000,15.863000,0.000000,0.000000,0.000000,0,0.000000
0.130014,0,0,9998.019000,13.882000,0.000000,0.000000,0.000000,0,0.000000
0.140017,0,0,10003.446000,17.328000,0.000000,0.000000,0.000000,0,0.000000
0.150019,0,0,10001.723000,19.051000,0.000000,0.000000,0.000000,0,0.000000
0.160021,0,0,10002.390000,21.441000,0.000000,0.000000,0.000000,0,0.000000
0.170021,0,0,9999.093000,20.534000,0.000000,0.000000,0.000000,0,0.000000
0.180019,0,0,9998.686000,19.220000,0.000000,0.000000,0.000000,0,0.000000
0.190019,0,0,9999.871000,19.091000,0.000000,0.000000,0.000000,0,0.000000
0.200019,0,0,9999.649000,18.740000,0.000000,0.000000,0.000000,0,0.000000
0.210020,0,0,10001.279000,20.019000,0.000000,0.000000,0.000000,0,0.000000
0.220018,0,0,9997.945000,17.964000,0.000000,0.000000,0.000000,0,0.000000
0.230019,0,0,10000.612000,18.576000,0.000000,0.000000,0.000000,0,0.000000
0.240019,0,0,10000.501000,19.077000,0.000000,0.000000,0.000000,0,0.000000
0.250024,0,0,10004.686000,23.763000,0.000000,0.000000,0.000000,0,0.000000
0.260022,0,0,9998.205000,21.968000,0.000000,0.000000,0.000000,0,0.000000
0.270020,0,0,9997.797000,19.765000,0.000000,0.000000,0.000000,0,0.000000
0.280019,0,0,9999.427000,19.192000,0.000000,0.000000,0.000000,0,0.000000
0.290020,0,0,10001.093000,20.285000,0.000000,0.000000,0.000000,0,0.000000
0.300020,0,0,9999.279000,19.564000,0.000000,0.000000,0.000000,0,0.000000
0.310018,0,0,9998.797000,18.361000,0.000000,0.000000,0.000000,0,0.000000
0.320018,0,0,9999.612000,17.973000,0.000000,0.000000,0.000000,0,0.000000
0.330018,0,0,10000.298000,18.271000,0.000000,0.000000,0.000000,0,0.000000
0.340018,0,0,9999.723000,17.994000,0.000000,0.000000,0.000000,0,0.000000
0.350018,0,0,9999.963000,17.957000,0.000000,0.000000,0.000000,0,0.000000
0.360019,0,0,10001.057000,19.014000,0.000000,0.000000,0.000000,0,0.000000
0.370019,0,0,9999.797000,18.811000,0.000000,0.000000,0.000000,0,0.000000
0.380019,0,0,9999.945000,18.756000,0.000000,0.000000,0.000000,0,0.000000
0.390024,0,0,10005.057000,23.813000,0.000000,0.000000,0.000000,0,0.000000
0.400021,0,0,9997.223000,21.036000,0.000000,0.000000,0.000000,0,0.000000
0.410019,0,0,9998.112000,19.148000,0.000000,0.000000,0.000000,0,0.000000
0.420018,0,0,9998.797000,17.945000,0.000000,0.000000,0.000000,0,0.000000
