elapsed_s,step_index,pwm_percent,loop_period_us,late_us,raw_rpm,filtered_rpm,target_rpm,pwm,error_rpm,intended_mode,intended_fifo,fifo_active,condition
0.010083,-1,20,10082.670000,82.670000,187.219171,187.219171,460.000000,819,272.780829,OpenLoop,NoFIFO,false,OpenLoop_NoFIFO
0.020080,-1,20,9997.521000,80.191000,180.461983,186.205593,460.000000,819,279.538017,OpenLoop,NoFIFO,false,OpenLoop_NoFIFO
0.030077,-1,20,9997.188000,77.379000,179.499453,185.199672,460.000000,819,280.500547,OpenLoop,NoFIFO,false,OpenLoop_NoFIFO
0.040075,-1,20,9997.966000,75.345000,179.521277,184.347913,460.000000,819,280.478723,OpenLoop,NoFIFO,false,OpenLoop_NoFIFO
0.050076,-1,20,10000.670000,76.015000,176.982201,183.243056,460.000000,819,283.017799,OpenLoop,NoFIFO,false,OpenLoop_NoFIFO
0.060076,-1,20,9999.762000,75.777000,180.897250,182.891185,460.000000,819,279.102750,OpenLoop,NoFIFO,false,OpenLoop_NoFIFO
0.070084,-1,20,10008.410000,84.187000,174.256506,181.595983,460.000000,819,285.743494,OpenLoop,NoFIFO,false,OpenLoop_NoFIFO
0.080084,-1,20,10000.243000,84.430000,172.788310,180.274832,460.000000,819,287.211690,OpenLoop,NoFIFO,false,OpenLoop_NoFIFO
0.090072,-1,20,9987.559000,71.989000,175.644028,179.580211,460.000000,819,284.355972,OpenLoop,NoFIFO,false,OpenLoop_NoFIFO
0.100084,-1,20,10012.503000,84.492000,173.244456,178.629848,460.000000,819,286.755544,OpenLoop,NoFIFO,false,OpenLoop_NoFIFO
0.110077,-1,20,9992.336000,76.828000,173.050300,177.792916,460.000000,819,286.949700,OpenLoop,NoFIFO,false,OpenLoop_NoFIFO
0.120080,-1,20,10003.188000,80.016000,176.720075,177.631990,460.000000,819,283.279925,OpenLoop,NoFIFO,false,OpenLoop_NoFIFO
0.130079,-1,20,9998.595000,78.611000,177.364865,177.591921,460.000000,819,282.635135,OpenLoop,NoFIFO,false,OpenLoop_NoFIFO
0.140072,-1,20,9993.040000,71.651000,176.032725,177.358042,460.000000,819,283.967275,OpenLoop,NoFIFO,false,OpenLoop_NoFIFO
