SessionID,Timestamp,Event,SampleIndex,RawDistance_mm
20260915_161741,2026-09-15 16:21:11,Calibration_TankBottom,75,477,0
20260915_161741,2026-09-15 16:21:12,Calibration_TankBottom,76,477,0
20260915_161741,2026-09-15 16:21:12,Calibration_TankBottom,77,477,0
20260915_161741,2026-09-15 16:21:12,Calibration_TankBottom,78,477,0
20260915_161741,2026-09-15 16:21:12,Calibration_TankBottom,79,476,0
20260915_161741,2026-09-15 16:21:12,Calibration_TankBottom,80,477,0
20260915_161741,2026-09-15 16:21:13,Calibration_TankBottom,81,477,0
20260915_161741,2026-09-15 16:21:13,Calibration_TankBottom,82,478,0
20260915_161741,2026-09-15 16:21:13,Calibration_TankBottom,83,477,0
20260915_161741,2026-09-15 16:21:13,Calibration_TankBottom,84,477,0
20260915_161741,2026-09-15 16:21:13,Calibration_TankBottom,85,477,0
20260915_161741,2026-09-15 16:21:14,Calibration_TankBottom,86,477,0
20260915_161741,2026-09-15 16:21:14,Calibration_TankBottom,87,477,0
20260915_161741,2026-09-15 16:21:14,Calibration_TankBottom,88,477,0
20260915_161741,2026-09-15 16:21:14,Calibration_TankBottom,89,477,0
20260915_161741,2026-09-15 16:21:14,Calibration_TankBottom,90,477,0
20260915_161741,2026-09-15 16:21:15,Calibration_TankBottom,91,478,0
20260915_161741,2026-09-15 16:21:15,Calibration_TankBottom,92,476,0
20260915_161741,2026-09-15 16:21:15,Calibration_TankBottom,93,477,0
20260915_161741,2026-09-15 16:21:15,Calibration_TankBottom,94,476,0
20260915_161741,2026-09-15 16:21:15,Calibration_TankBottom,95,476,0
20260915_161741,2026-09-15 16:21:16,Calibration_TankBottom,96,479,0
20260915_161741,2026-09-15 16:21:16,Calibration_TankBottom,97,478,0
20260915_161741,2026-09-15 16:21:16,Calibration_TankBottom,98,479,0
20260915_161741,2026-09-15 16:21:16,Calibration_TankBottom,99,479,0
20260915_161741,2026-09-15 16:21:16,Calibration_TankBottom,100,478,0
20260915_161741,2026-09-15 16:21:26,Calibration_FloaterThickness,1,441,0
20260915_161741,2026-09-15 16:21:26,Calibration_FloaterThickness,2,439,0
20260915_161741,2026-09-15 16:21:26,Calibration_FloaterThickness,3,439,0
20260915_161741,2026-09-15 16:21:26,Calibration_FloaterThickness,4,438,0
20260915_161741,2026-09-15 16:21:27,Calibration_FloaterThickness,5,438,0
20260915_161741,2026-09-15 16:21:27,Calibration_FloaterThickness,6,437,0
20260915_161741,2026-09-15 16:21:27,Calibration_FloaterThickness,7,438,0
20260915_161741,2026-09-15 16:21:27,Calibration_FloaterThickness,8,438,0
20260915_161741,2026-09-15 16:21:27,Calibration_FloaterThickness,9,437,0
20260915_161741,2026-09-15 16:21:28,Calibration_FloaterThickness,10,439,0
20260915_161741,2026-09-15 16:21:28,Calibration_FloaterThickness,11,438,0
20260915_161741,2026-09-15 16:21:28,Calibration_FloaterThickness,12,437,0
20260915_161741,2026-09-15 16:21:28,Calibration_FloaterThickness,13,437,0
20260915_161741,2026-09-15 16:21:28,Calibration_FloaterThickness,14,438,0
20260915_161741,2026-09-15 16:21:29,Calibration_FloaterThickness,15,437,0
20260915_161741,2026-09-15 16:21:29,Calibration_FloaterThickness,16,438,0
20260915_161741,2026-09-15 16:21:29,Calibration_FloaterThickness,17,439,0
20260915_161741,2026-09-15 16:21:29,Calibration_FloaterThickness,18,438,0
20260915_161741,2026-09-15 16:21:29,Calibration_FloaterThickness,19,440,0
20260915_161741,2026-09-15 16:21:30,Calibration_FloaterThickness,20,437,0
20260915_161741,2026-09-15 16:21:30,Calibration_FloaterThickness,21,438,0
20260915_161741,2026-09-15 16:21:30,Calibration_FloaterThickness,22,439,0
20260915_161741,2026-09-15 16:21:30,Calibration_FloaterThickness,23,439,0
20260915_161741,2026-09-15 16:21:30,Calibration_FloaterThickness,24,439,0
20260915_161741,2026-09-15 16:21:31,Calibration_FloaterThickness,25,439,0
20260915_161741,2026-09-15 16:21:31,Calibration_FloaterThickness,26,440,0
20260915_161741,2026-09-15 16:21:31,Calibration_FloaterThickness,27,438,0
20260915_161741,2026-09-15 16:21:31,Calibration_FloaterThickness,28,438,0
20260915_161741,2026-09-15 16:21:31,Calibration_FloaterThickness,29,438,0
20260915_161741,2026-09-15 16:21:32,Calibration_FloaterThickness,30,438,0
20260915_161741,2026-09-15 16:21:32,Calibration_FloaterThickness,31,439,0
20260915_161741,2026-09-15 16:21:32,Calibration_FloaterThickness,32,437,0
20260915_161741,2026-09-15 16:21:32,Calibration_FloaterThickness,33,438,0
20260915_161741,2026-09-15 16:21:32,Calibration_FloaterThickness,34,437,0
20260915_161741,2026-09-15 16:21:33,Calibration_FloaterThickness,35,438,0
20260915_161741,2026-09-15 16:21:33,Calibration_FloaterThickness,36,438,0
20260915_161741,2026-09-15 16:21:33,Calibration_FloaterThickness,37,438,0
20260915_161741,2026-09-15 16:21:33,Calibration_FloaterThickness,38,439,0
20260915_161741,2026-09-15 16:21:33,Calibration_FloaterThickness,39,439,0
20260915_161741,2026-09-15 16:21:34,Calibration_FloaterThickness,40,439,0
20260915_161741,2026-09-15 16:21:34,Calibration_FloaterThickness,41,437,0
20260915_161741,2026-09-15 16:21:34,Calibration_FloaterThickness,42,438,0
20260915_161741,2026-09-15 16:21:34,Calibration_FloaterThickness,43,439,0
20260915_161741,2026-09-15 16:21:34,Calibration_FloaterThickness,44,438,0
20260915_161741,2026-09-15 16:21:35,Calibration_FloaterThickness,45,438,0
20260915_161741,2026-09-15 16:21:35,Calibration_FloaterThickness,46,439,0
20260915_161741,2026-09-15 16:21:35,Calibration_FloaterThickness,47,438,0
20260915_161741,2026-09-15 16:21:35,Calibration_FloaterThickness,48,439,0
20260915_161741,2026-09-15 16:21:35,Calibration_FloaterThickness,49,439,0
20260915_161741,2026-09-15 16:21:36,Calibration_FloaterThickness,50,438,0
20260915_161741,2026-09-15 16:21:36,Calibration_FloaterThickness,51,438,0
20260915_161741,2026-09-15 16:21:36,Calibration_FloaterThickness,52,437,0
20260915_161741,2026-09-15 16:21:36,Calibration_FloaterThickness,53,439,0
20260915_161741,2026-09-15 16:21:36,Calibration_FloaterThickness,54,437,0
20260915_161741,2026-09-15 16:21:37,Calibration_FloaterThickness,55,437,0
20260915_161741,2026-09-15 16:21:37,Calibration_FloaterThickness,56,439,0
20260915_161741,2026-09-15 16:21:37,Calibration_FloaterThickness,57,437,0
20260915_161741,2026-09-15 16:21:37,Calibration_FloaterThickness,58,438,0
20260915_161741,2026-09-15 16:21:37,Calibration_FloaterThickness,59,438,0
20260915_161741,2026-09-15 16:21:38,Calibration_FloaterThickness,60,438,0
20260915_161741,2026-09-15 16:21:38,Calibration_FloaterThickness,61,437,0
20260915_161741,2026-09-15 16:21:38,Calibration_FloaterThickness,62,438,0
20260915_161741,2026-09-15 16:21:38,Calibration_FloaterThickness,63,437,0
20260915_161741,2026-09-15 16:21:38,Calibration_FloaterThickness,64,438,0
20260915_161741,2026-09-15 16:21:39,Calibration_FloaterThickness,65,438,0
20260915_161741,2026-09-15 16:21:39,Calibration_FloaterThickness,66,439,0
20260915_161741,2026-09-15 16:21:39,Calibration_FloaterThickness,67,437,0
20260915_161741,2026-09-15 16:21:39,Calibration_FloaterThickness,68,438,0
20260915_161741,2026-09-15 16:21:40,Calibration_FloaterThickness,69,439,0
20260915_161741,2026-09-15 16:21:40,Calibration_FloaterThickness,70,436,0
20260915_161741,2026-09-15 16:21:40,Calibration_FloaterThickness,71,438,0
20260915_161741,2026-09-15 16:21:40,Calibration_FloaterThickness,72,438,0
20260915_161741,2026-09-15 16:21:40,Calibration_FloaterThickness,73,438,0
20260915_161741,2026-09-15 16:21:41,Calibration_FloaterThickness,74,437,0
20260915_161741,2026-09-15 16:21:41,Calibration_FloaterThickness,75,437,0
20260915_161741,2026-09-15 16:21:41,Calibration_FloaterThickness,76,437,0
20260915_161741,2026-09-15 16:21:41,Calibration_FloaterThickness,77,438,0
20260915_161741,2026-09-15 16:21:41,Calibration_FloaterThickness,78,438,0
20260915_161741,2026-09-15 16:21:42,Calibration_FloaterThickness,79,436,0
20260915_161741,2026-09-15 16:21:42,Calibration_FloaterThickness,80,438,0
20260915_161741,2026-09-15 16:21:42,Calibration_FloaterThickness,81,439,0
20260915_161741,2026-09-15 16:21:42,Calibration_FloaterThickness,82,437,0
20260915_161741,2026-09-15 16:21:42,Calibration_FloaterThickness,83,437,0
20260915_161741,2026-09-15 16:21:43,Calibration_FloaterThickness,84,437,0
20260915_161741,2026-09-15 16:21:43,Calibration_FloaterThickness,85,438,0
20260915_161741,2026-09-15 16:21:43,Calibration_FloaterThickness,86,437,0
20260915_161741,2026-09-15 16:21:43,Calibration_FloaterThickness,87,438,0
20260915_161741,2026-09-15 16:21:43,Calibration_FloaterThickness,88,438,0
20260915_161741,2026-09-15 16:21:44,Calibration_FloaterThickness,89,438,0
20260915_161741,2026-09-15 16:21:44,Calibration_FloaterThickness,90,438,0
20260915_161741,2026-09-15 16:21:44,Calibration_FloaterThickness,91,438,0
20260915_161741,2026-09-15 16:21:44,Calibration_FloaterThickness,92,439,0
20260915_161741,2026-09-15 16:21:44,Calibration_FloaterThickness,93,438,0
20260915_161741,2026-09-15 16:21:45,Calibration_FloaterThickness,94,438,0
20260915_161741,2026-09-15 16:21:45,Calibration_FloaterThickness,95,439,0
20260915_161741,2026-09-15 16:21:45,Calibration_FloaterThickness,96,437,0
20260915_161741,2026-09-15 16:21:45,Calibration_FloaterThickness,97,437,0
20260915_161741,2026-09-15 16:21:45,Calibration_FloaterThickness,98,437,0
20260915_161741,2026-09-15 16:21:46,Calibration_FloaterThickness,99,438,0
20260915_161741,2026-09-15 16:21:46,Calibration_FloaterThickness,100,437,0
20260915_161741,2026-09-15 16:23:46,Calibration_TankBottom,1,487,0
20260915_161741,2026-09-15 16:23:46,Calibration_TankBottom,2,486,0
20260915_161741,2026-09-15 16:23:47,Calibration_TankBottom,3,486,0
20260915_161741,2026-09-15 16:23:47,Calibration_TankBottom,4,484,0
20260915_161741,2026-09-15 16:23:47,Calibration_TankBottom,5,484,0
20260915_161741,2026-09-15 16:23:47,Calibration_TankBottom,6,485,0
20260915_161741,2026-09-15 16:23:47,Calibration_TankBottom,7,484,0
20260915_161741,2026-09-15 16:23:48,Calibration_TankBottom,8,484,0
20260915_161741,2026-09-15 16:23:48,Calibration_TankBottom,9,484,0
20260915_161741,2026-09-15 16:23:48,Calibration_TankBottom,10,485,0
20260915_161741,2026-09-15 16:23:48,Calibration_TankBottom,11,485,0
20260915_161741,2026-09-15 16:23:48,Calibration_TankBottom,12,486,0
20260915_161741,2026-09-15 16:23:49,Calibration_TankBottom,13,484,0
20260915_161741,2026-09-15 16:23:49,Calibration_TankBottom,14,484,0
20260915_161741,2026-09-15 16:23:49,Calibration_TankBottom,15,484,0
20260915_161741,2026-09-15 16:23:49,Calibration_TankBottom,16,485,0
20260915_161741,2026-09-15 16:23:49,Calibration_TankBottom,17,484,0
20260915_161741,2026-09-15 16:23:50,Calibration_TankBottom,18,484,0
20260915_161741,2026-09-15 16:23:50,Calibration_TankBottom,19,485,0
20260915_161741,2026-09-15 16:23:50,Calibration_TankBottom,20,483,0
20260915_161741,2026-09-15 16:23:50,Calibration_TankBottom,21,484,0
20260915_161741,2026-09-15 16:23:50,Calibration_TankBottom,22,484,0
20260915_161741,2026-09-15 16:23:51,Calibration_TankBottom,23,484,0
20260915_161741,2026-09-15 16:23:51,Calibration_TankBottom,24,486,0
20260915_161741,2026-09-15 16:23:51,Calibration_TankBottom,25,484,0
20260915_161741,2026-09-15 16:23:51,Calibration_TankBottom,26,485,0
20260915_161741,2026-09-15 16:23:51,Calibration_TankBottom,27,483,0
20260915_161741,2026-09-15 16:23:52,Calibration_TankBottom,28,483,0
20260915_161741,2026-09-15 16:23:52,Calibration_TankBottom,29,485,0
20260915_161741,2026-09-15 16:23:52,Calibration_TankBottom,30,484,0
20260915_161741,2026-09-15 16:23:52,Calibration_TankBottom,31,484,0
20260915_161741,2026-09-15 16:23:52,Calibration_TankBottom,32,484,0
20260915_161741,2026-09-15 16:23:53,Calibration_TankBottom,33,484,0
20260915_161741,2026-09-15 16:23:53,Calibration_TankBottom,34,484,0
20260915_161741,2026-09-15 16:23:53,Calibration_TankBottom,35,483,0
20260915_161741,2026-09-15 16:23:53,Calibration_TankBottom,36,484,0
20260915_161741,2026-09-15 16:23:53,Calibration_TankBottom,37,484,0
20260915_161741,2026-09-15 16:23:54,Calibration_TankBottom,38,484,0
20260915_161741,2026-09-15 16:23:54,Calibration_TankBottom,39,483,0
20260915_161741,2026-09-15 16:23:54,Calibration_TankBottom,40,484,0
20260915_161741,2026-09-15 16:23:54,Calibration_TankBottom,41,484,0
20260915_161741,2026-09-15 16:23:54,Calibration_TankBottom,42,484,0
20260915_161741,2026-09-15 16:23:55,Calibration_TankBottom,43,484,0
20260915_161741,2026-09-15 16:23:55,Calibration_TankBottom,44,484,0
20260915_161741,2026-09-15 16:23:55,Calibration_TankBottom,45,484,0
20260915_161741,2026-09-15 16:23:55,Calibration_TankBottom,46,486,0
20260915_161741,2026-09-15 16:23:55,Calibration_TankBottom,47,485,0
20260915_161741,2026-09-15 16:23:56,Calibration_TankBottom,48,485,0
20260915_161741,2026-09-15 16:23:56,Calibration_TankBottom,49,484,0
20260915_161741,2026-09-15 16:23:56,Calibration_TankBottom,50,484,0
20260915_161741,2026-09-15 16:23:56,Calibration_TankBottom,51,484,0
20260915_161741,2026-09-15 16:23:56,Calibration_TankBottom,52,484,0
20260915_161741,2026-09-15 16:23:57,Calibration_TankBottom,53,485,0
20260915_161741,2026-09-15 16:23:57,Calibration_TankBottom,54,484,0
20260915_161741,2026-09-15 16:23:57,Calibration_TankBottom,55,485,0
20260915_161741,2026-09-15 16:23:57,Calibration_TankBottom,56,484,0
20260915_161741,2026-09-15 16:23:57,Calibration_TankBottom,57,484,0
20260915_161741,2026-09-15 16:23:58,Calibration_TankBottom,58,485,0
20260915_161741,2026-09-15 16:23:58,Calibration_TankBottom,59,484,0
20260915_161741,2026-09-15 16:23:58,Calibration_TankBottom,60,484,0
20260915_161741,2026-09-15 16:23:58,Calibration_TankBottom,61,485,0
20260915_161741,2026-09-15 16:23:58,Calibration_TankBottom,62,485,0
20260915_161741,2026-09-15 16:23:59,Calibration_TankBottom,63,485,0
20260915_161741,2026-09-15 16:23:59,Calibration_TankBottom,64,484,0
20260915_161741,2026-09-15 16:23:59,Calibration_TankBottom,65,485,0
20260915_161741,2026-09-15 16:23:59,Calibration_TankBottom,66,484,0
20260915_161741,2026-09-15 16:23:59,Calibration_TankBottom,67,485,0
20260915_161741,2026-09-15 16:24:00,Calibration_TankBottom,68,484,0
20260915_161741,2026-09-15 16:24:00,Calibration_TankBottom,69,484,0
20260915_161741,2026-09-15 16:24:00,Calibration_TankBottom,70,484,0
20260915_161741,2026-09-15 16:24:00,Calibration_TankBottom,71,485,0
20260915_161741,2026-09-15 16:24:00,Calibration_TankBottom,72,484,0
20260915_161741,2026-09-15 16:24:01,Calibration_TankBottom,73,485,0
20260915_161741,2026-09-15 16:24:01,Calibration_TankBottom,74,484,0
20260915_161741,2026-09-15 16:24:01,Calibration_TankBottom,75,485,0
20260915_161741,2026-09-15 16:24:01,Calibration_TankBottom,76,485,0
20260915_161741,2026-09-15 16:24:02,Calibration_TankBottom,77,484,0
20260915_161741,2026-09-15 16:24:02,Calibration_TankBottom,78,485,0
20260915_161741,2026-09-15 16:24:02,Calibration_TankBottom,79,485,0
20260915_161741,2026-09-15 16:24:02,Calibration_TankBottom,80,484,0
20260915_161741,2026-09-15 16:24:02,Calibration_TankBottom,81,483,0
20260915_161741,2026-09-15 16:24:03,Calibration_TankBottom,82,483,0
20260915_161741,2026-09-15 16:24:03,Calibration_TankBottom,83,483,0
20260915_161741,2026-09-15 16:24:03,Calibration_TankBottom,84,484,0
20260915_161741,2026-09-15 16:24:03,Calibration_TankBottom,85,484,0
20260915_161741,2026-09-15 16:24:03,Calibration_TankBottom,86,485,0
20260915_161741,2026-09-15 16:24:04,Calibration_TankBottom,87,484,0
20260915_161741,2026-09-15 16:24:04,Calibration_TankBottom,88,484,0
20260915_161741,2026-09-15 16:24:04,Calibration_TankBottom,89,485,0
20260915_161741,2026-09-15 16:24:04,Calibration_TankBottom,90,485,0
20260915_161741,2026-09-15 16:24:04,Calibration_TankBottom,91,484,0
20260915_161741,2026-09-15 16:24:05,Calibration_TankBottom,92,484,0
20260915_161741,2026-09-15 16:24:05,Calibration_TankBottom,93,483,0
20260915_161741,2026-09-15 16:24:05,Calibration_TankBottom,94,484,0
20260915_161741,2026-09-15 16:24:05,Calibration_TankBottom,95,483,0
20260915_161741,2026-09-15 16:24:05,Calibration_TankBottom,96,484,0
20260915_161741,2026-09-15 16:24:06,Calibration_TankBottom,97,484,0
20260915_161741,2026-09-15 16:24:06,Calibration_TankBottom,98,482,0
20260915_161741,2026-09-15 16:24:06,Calibration_TankBottom,99,484,0
20260915_161741,2026-09-15 16:24:06,Calibration_TankBottom,100,483,0
20260915_161741,2026-09-15 16:25:03,Calibration_FloaterThickness,1,480,0
20260915_161741,2026-09-15 16:25:03,Calibration_FloaterThickness,2,480,0
20260915_161741,2026-09-15 16:25:03,Calibration_FloaterThickness,3,478,0
20260915_161741,2026-09-15 16:25:03,Calibration_FloaterThickness,4,478,0
20260915_161741,2026-09-15 16:25:04,Calibration_FloaterThickness,5,478,0
20260915_161741,2026-09-15 16:25:04,Calibration_FloaterThickness,6,477,0
20260915_161741,2026-09-15 16:25:04,Calibration_FloaterThickness,7,477,0
20260915_161741,2026-09-15 16:25:04,Calibration_FloaterThickness,8,477,0
20260915_161741,2026-09-15 16:25:04,Calibration_FloaterThickness,9,477,0
20260915_161741,2026-09-15 16:25:05,Calibration_FloaterThickness,10,477,0
20260915_161741,2026-09-15 16:25:05,Calibration_FloaterThickness,11,477,0
20260915_161741,2026-09-15 16:25:05,Calibration_FloaterThickness,12,476,0
20260915_161741,2026-09-15 16:25:05,Calibration_FloaterThickness,13,476,0
20260915_161741,2026-09-15 16:25:05,Calibration_FloaterThickness,14,477,0
20260915_161741,2026-09-15 16:25:06,Calibration_FloaterThickness,15,476,0
20260915_161741,2026-09-15 16:25:06,Calibration_FloaterThickness,16,476,0
20260915_161741,2026-09-15 16:25:06,Calibration_FloaterThickness,17,476,0
20260915_161741,2026-09-15 16:25:06,Calibration_FloaterThickness,18,477,0
20260915_161741,2026-09-15 16:25:06,Calibration_FloaterThickness,19,477,0
20260915_161741,2026-09-15 16:25:07,Calibration_FloaterThickness,20,478,0
20260915_161741,2026-09-15 16:25:07,Calibration_FloaterThickness,21,477,0
20260915_161741,2026-09-15 16:25:07,Calibration_FloaterThickness,22,478,0
20260915_161741,2026-09-15 16:25:07,Calibration_FloaterThickness,23,478,0
20260915_161741,2026-09-15 16:25:07,Calibration_FloaterThickness,24,478,0
20260915_161741,2026-09-15 16:25:08,Calibration_FloaterThickness,25,479,0
20260915_161741,2026-09-15 16:25:08,Calibration_FloaterThickness,26,478,0
20260915_161741,2026-09-15 16:25:08,Calibration_FloaterThickness,27,478,0
20260915_161741,2026-09-15 16:25:08,Calibration_FloaterThickness,28,477,0
20260915_161741,2026-09-15 16:25:09,Calibration_FloaterThickness,29,478,0
20260915_161741,2026-09-15 16:25:09,Calibration_FloaterThickness,30,478,0
20260915_161741,2026-09-15 16:25:09,Calibration_FloaterThickness,31,477,0
20260915_161741,2026-09-15 16:25:09,Calibration_FloaterThickness,32,476,0
20260915_161741,2026-09-15 16:25:09,Calibration_FloaterThickness,33,478,0
20260915_161741,2026-09-15 16:25:10,Calibration_FloaterThickness,34,477,0
20260915_161741,2026-09-15 16:25:10,Calibration_FloaterThickness,35,476,0
20260915_161741,2026-09-15 16:25:10,Calibration_FloaterThickness,36,478,0
20260915_161741,2026-09-15 16:25:10,Calibration_FloaterThickness,37,477,0
20260915_161741,2026-09-15 16:25:10,Calibration_FloaterThickness,38,477,0
20260915_161741,2026-09-15 16:25:11,Calibration_FloaterThickness,39,476,0
20260915_161741,2026-09-15 16:25:11,Calibration_FloaterThickness,40,479,0
20260915_161741,2026-09-15 16:25:11,Calibration_FloaterThickness,41,477,0
20260915_161741,2026-09-15 16:25:11,Calibration_FloaterThickness,42,476,0
20260915_161741,2026-09-15 16:25:11,Calibration_FloaterThickness,43,475,0
20260915_161741,2026-09-15 16:25:12,Calibration_FloaterThickness,44,475,0
20260915_161741,2026-09-15 16:25:12,Calibration_FloaterThickness,45,477,0
20260915_161741,2026-09-15 16:25:12,Calibration_FloaterThickness,46,475,0
20260915_161741,2026-09-15 16:25:12,Calibration_FloaterThickness,47,474,0
20260915_161741,2026-09-15 16:25:12,Calibration_FloaterThickness,48,475,0
20260915_161741,2026-09-15 16:25:13,Calibration_FloaterThickness,49,476,0
20260915_161741,2026-09-15 16:25:13,Calibration_FloaterThickness,50,476,0
20260915_161741,2026-09-15 16:25:13,Calibration_FloaterThickness,51,476,0
20260915_161741,2026-09-15 16:25:13,Calibration_FloaterThickness,52,475,0
20260915_161741,2026-09-15 16:25:13,Calibration_FloaterThickness,53,476,0
20260915_161741,2026-09-15 16:25:14,Calibration_FloaterThickness,54,475,0
20260915_161741,2026-09-15 16:25:14,Calibration_FloaterThickness,55,473,0
20260915_161741,2026-09-15 16:25:14,Calibration_FloaterThickness,56,474,0
20260915_161741,2026-09-15 16:25:14,Calibration_FloaterThickness,57,474,0
20260915_161741,2026-09-15 16:25:14,Calibration_FloaterThickness,58,475,0
20260915_161741,2026-09-15 16:25:15,Calibration_FloaterThickness,59,474,0
20260915_161741,2026-09-15 16:25:15,Calibration_FloaterThickness,60,476,0
20260915_161741,2026-09-15 16:25:15,Calibration_FloaterThickness,61,404,39
20260915_161741,2026-09-15 16:25:15,Calibration_FloaterThickness,62,264,179
20260915_161741,2026-09-15 16:25:15,Calibration_FloaterThickness,63,306,137
20260915_161741,2026-09-15 16:25:16,Calibration_FloaterThickness,64,362,81
20260915_161741,2026-09-15 16:25:16,Calibration_FloaterThickness,65,439,4
20260915_161741,2026-09-15 16:25:16,Calibration_FloaterThickness,66,393,50
20260915_161741,2026-09-15 16:25:16,Calibration_FloaterThickness,67,334,109
20260915_161741,2026-09-15 16:25:16,Calibration_FloaterThickness,68,356,87
20260915_161741,2026-09-15 16:25:17,Calibration_FloaterThickness,69,335,108
20260915_161741,2026-09-15 16:25:17,Calibration_FloaterThickness,70,317,126
20260915_161741,2026-09-15 16:25:17,Calibration_FloaterThickness,71,273,170
20260915_161741,2026-09-15 16:25:17,Calibration_FloaterThickness,72,321,122
20260915_161741,2026-09-15 16:25:17,Calibration_FloaterThickness,73,357,86
20260915_161741,2026-09-15 16:25:18,Calibration_FloaterThickness,74,362,81
20260915_161741,2026-09-15 16:25:18,Calibration_FloaterThickness,75,377,66
20260915_161741,2026-09-15 16:25:18,Calibration_FloaterThickness,76,376,67
20260915_161741,2026-09-15 16:25:18,Calibration_FloaterThickness,77,319,124
20260915_161741,2026-09-15 16:25:18,Calibration_FloaterThickness,78,266,177
20260915_161741,2026-09-15 16:25:19,Calibration_FloaterThickness,79,230,213
20260915_161741,2026-09-15 16:25:19,Calibration_FloaterThickness,80,204,239
20260915_161741,2026-09-15 16:25:19,Calibration_FloaterThickness,81,273,170
20260915_161741,2026-09-15 16:25:19,Calibration_FloaterThickness,82,371,72
20260915_161741,2026-09-15 16:25:19,Calibration_FloaterThickness,83,399,44
20260915_161741,2026-09-15 16:25:20,Calibration_FloaterThickness,84,397,46
20260915_161741,2026-09-15 16:25:20,Calibration_FloaterThickness,85,430,13
20260915_161741,2026-09-15 16:25:20,Calibration_FloaterThickness,86,474,0
20260915_161741,2026-09-15 16:25:20,Calibration_FloaterThickness,87,473,0
20260915_161741,2026-09-15 16:25:20,Calibration_FloaterThickness,88,474,0
20260915_161741,2026-09-15 16:25:21,Calibration_FloaterThickness,89,473,0
20260915_161741,2026-09-15 16:25:21,Calibration_FloaterThickness,90,473,0
20260915_161741,2026-09-15 16:25:21,Calibration_FloaterThickness,91,476,0
20260915_161741,2026-09-15 16:25:21,Calibration_FloaterThickness,92,479,0
20260915_161741,2026-09-15 16:25:21,Calibration_FloaterThickness,93,479,0
20260915_161741,2026-09-15 16:25:22,Calibration_FloaterThickness,94,475,0
20260915_161741,2026-09-15 16:25:22,Calibration_FloaterThickness,95,475,0
20260915_161741,2026-09-15 16:25:22,Calibration_FloaterThickness,96,477,0
20260915_161741,2026-09-15 16:25:22,Calibration_FloaterThickness,97,476,0
20260915_161741,2026-09-15 16:25:22,Calibration_FloaterThickness,98,476,0
20260915_161741,2026-09-15 16:25:23,Calibration_FloaterThickness,99,474,0
20260915_161741,2026-09-15 16:25:23,Calibration_FloaterThickness,100,473,0
20260915_161741,2026-09-15 16:26:27,Calibration_TankBottom,1,488,0
20260915_161741,2026-09-15 16:26:27,Calibration_TankBottom,2,487,0
20260915_161741,2026-09-15 16:26:27,Calibration_TankBottom,3,487,0
20260915_161741,2026-09-15 16:26:28,Calibration_TankBottom,4,486,0
20260915_161741,2026-09-15 16:26:28,Calibration_TankBottom,5,485,0
20260915_161741,2026-09-15 16:26:28,Calibration_TankBottom,6,485,0
20260915_161741,2026-09-15 16:26:28,Calibration_TankBottom,7,486,0
20260915_161741,2026-09-15 16:26:28,Calibration_TankBottom,8,485,0
20260915_161741,2026-09-15 16:26:29,Calibration_TankBottom,9,485,0
20260915_161741,2026-09-15 16:26:29,Calibration_TankBottom,10,486,0
20260915_161741,2026-09-15 16:26:29,Calibration_TankBottom,11,486,0
20260915_161741,2026-09-15 16:26:29,Calibration_TankBottom,12,485,0
20260915_161741,2026-09-15 16:26:29,Calibration_TankBottom,13,486,0
20260915_161741,2026-09-15 16:26:30,Calibration_TankBottom,14,487,0
20260915_161741,2026-09-15 16:26:30,Calibration_TankBottom,15,486,0
20260915_161741,2026-09-15 16:26:30,Calibration_TankBottom,16,487,0
20260915_161741,2026-09-15 16:26:30,Calibration_TankBottom,17,486,0
20260915_161741,2026-09-15 16:26:30,Calibration_TankBottom,18,486,0
20260915_161741,2026-09-15 16:26:31,Calibration_TankBottom,19,486,0
20260915_161741,2026-09-15 16:26:31,Calibration_TankBottom,20,486,0
20260915_161741,2026-09-15 16:26:31,Calibration_TankBottom,21,486,0
20260915_161741,2026-09-15 16:26:31,Calibration_TankBottom,22,485,0
20260915_161741,2026-09-15 16:26:31,Calibration_TankBottom,23,486,0
20260915_161741,2026-09-15 16:26:32,Calibration_TankBottom,24,486,0
20260915_161741,2026-09-15 16:26:32,Calibration_TankBottom,25,486,0
20260915_161741,2026-09-15 16:26:32,Calibration_TankBottom,26,485,0
20260915_161741,2026-09-15 16:26:32,Calibration_TankBottom,27,485,0
20260915_161741,2026-09-15 16:26:32,Calibration_TankBottom,28,485,0
20260915_161741,2026-09-15 16:26:33,Calibration_TankBottom,29,485,0
20260915_161741,2026-09-15 16:26:33,Calibration_TankBottom,30,486,0
20260915_161741,2026-09-15 16:26:33,Calibration_TankBottom,31,485,0
20260915_161741,2026-09-15 16:26:33,Calibration_TankBottom,32,485,0
20260915_161741,2026-09-15 16:26:33,Calibration_TankBottom,33,486,0
20260915_161741,2026-09-15 16:26:34,Calibration_TankBottom,34,485,0
20260915_161741,2026-09-15 16:26:34,Calibration_TankBottom,35,485,0
20260915_161741,2026-09-15 16:26:34,Calibration_TankBottom,36,486,0
20260915_161741,2026-09-15 16:26:34,Calibration_TankBottom,37,487,0
20260915_161741,2026-09-15 16:26:34,Calibration_TankBottom,38,487,0
20260915_161741,2026-09-15 16:26:35,Calibration_TankBottom,39,486,0
20260915_161741,2026-09-15 16:26:35,Calibration_TankBottom,40,486,0
